Year_Birth;Education;Marital_Status;Income;Kidhome;Teenhome;Recency;MntWines;MntFruits;MntMeatProducts;MntFishProducts;MntSweetProducts;MntGoldProds;NumDealsPurchases;NumWebPurchases;NumCatalogPurchases;NumStorePurchases;NumWebVisitsMonth;Complain
1956;2;4;64857.0;0;0;78;556.0;14.0;717.0;202.59642869944088;0.0;43.0;1.0;7.0;5.0;10;4.0;0.0
1965;2;5;45143.0;0;1;74;202.0;5.0;74.0;11.0;5.0;14.0;3.0;6.0;1.0;5;7.0;0.0
1955;3;5;74805.0;0;1;14;209.0;146.6455714594779;209.0;41.0;150.299786191687;37.0;5.0;4.0;7.0;10;2.0;0.0
1989;3;3;59060.0;1;0;77;35.0;40.0;111.0;36.0;40.0;12.0;3.0;3.0;1.0;7;4.0;0.0
1962;4;4;27238.0;1;1;39;37.0;0.0;17.0;0.0;0.0;3.0;3.0;3.0;0.0;3;9.0;0.0
1965;1;5;47009.0;0;1;89;171.0;45.0;73.0;59.0;10.0;90.0;4.0;3.0;2.0;8;4.0;0.0
1973;3;3;46094.0;1;1;62;12.0;2.0;20.0;3.0;2.0;5.0;1.0;1.0;0.0;3;7.0;0.0
1972;1;3;40321.0;1;1;59;44.0;4.0;21.0;6.0;0.0;27.0;2.0;3.0;0.0;3;7.0;0.0
1984;1;5;37235.0;1;0;68;20.0;2.0;9.0;4.0;6.0;20.0;1.0;1.0;1.0;2;4.0;0.0
1960;2;3;81843.0;0;0;13;779.0;86.0;537.0;34.0;69.0;138.0;1.0;5.0;9.0;12;3.0;0.0
1958;2;5;46692.0;0;1;37;170.0;6.0;97.0;24.0;12.0;88.0;3.0;6.0;1.0;5;6.0;0.0
1968;1;5;77382.0;0;1;36;491.0;48.0;231.0;112.0;105.0;134.0;2.0;5.0;7.0;12;1.0;0.0
1977;1;4;37774.0;2;0;28;173.0;8.0;107.0;7.0;2.0;176.0;4.0;7.0;2.0;3;9.0;0.29499006712069265
1974;0;3;18393.0;1;0;2;7.0;10.0;13.0;16.0;0.0;4.0;2.0;3.0;0.0;3;8.0;0.0
1962;2;3;72828.0;0;1;17;1205.0;0.0;235.0;19.0;14.0;200.27102189365988;6.0;6.0;3.0;13;7.0;0.0
1982;1;3;24711.0;0;0;86;10.0;7.0;25.0;6.0;3.0;7.0;1.0;3.0;0.0;3;7.0;0.0
1975;4;3;45503.0;1;0;54;97.0;4.0;44.0;6.0;1.0;18.0;1.0;3.0;1.0;4;5.0;0.0
1982;2;4;6560.0;0;0;2;67.0;11.0;26.0;4.0;3.0;200.27102189365988;0.0;1.0;0.0;1;12.366082379114737;0.0
1945;4;5;71604.0;0;0;3;345.0;53.0;528.0;98.0;75.0;97.0;1.0;8.0;3.0;5;4.0;0.0
1979;1;3;27244.0;1;0;84;6.0;5.0;17.0;3.0;24.0;46.0;2.0;2.0;2.0;2;7.0;0.0
1969;1;3;48752.0;1;1;8;73.0;57.0;100.0;71.0;15.0;0.0;5.0;6.0;1.0;5;9.0;0.0
1962;1;3;71434.0;0;1;4;711.0;36.0;217.0;172.0;96.0;168.0;3.0;7.0;4.0;7;4.0;0.0
1948;1;4;90842.0;0;0;57;774.0;70.0;118.0;182.0;150.299786191687;93.0;1.0;4.0;9.0;13;1.0;0.0
1978;2;3;88097.0;1;0;24;163.0;0.0;480.0;0.0;126.0;75.0;1.0;6.0;5.0;8;9.0;0.0
1975;1;3;51948.0;0;1;51;82.0;33.0;54.0;71.0;30.0;41.0;2.0;5.0;2.0;4;5.0;0.0
1982;1;5;71853.0;0;0;29;358.0;108.0;413.0;141.0;97.0;32.0;1.0;2.0;8.0;6;1.0;0.0
1983;2;3;35876.0;0;0;13;66.0;2.0;40.0;4.0;3.0;14.0;1.0;3.0;1.0;3;6.0;0.0
1952;1;6;40049.0;0;1;23;13.0;6.0;7.0;0.0;3.0;3.0;1.0;1.0;0.0;3;6.0;0.0
1982;1;4;39660.0;1;0;36;139.0;13.0;78.0;20.0;13.0;36.0;3.0;7.0;1.0;3;9.0;0.0
1962;1;5;50127.0;0;1;88;274.0;0.0;21.0;4.0;6.0;15.0;1.0;5.0;1.0;6;6.0;0.0
1977;2;3;43263.0;0;1;2;262.0;6.0;61.0;0.0;10.0;102.0;3.0;5.0;2.0;6;5.0;0.0
1990;1;3;18929.0;0;0;15;32.0;0.0;8.0;23.0;4.0;18.0;1.0;1.0;0.0;4;6.0;0.0
1982;0;4;24367.0;1;0;58;2.0;4.0;2.0;0.0;11.0;5.0;1.0;1.0;0.0;2;9.0;0.0
1975;1;4;33249.0;1;0;11;6.0;10.0;21.0;19.0;14.0;42.0;2.0;2.0;1.0;3;6.0;0.0
1959;3;3;26887.0;0;1;27;6.0;7.0;4.0;3.0;4.0;6.0;1.0;1.0;0.0;3;6.0;0.0
1983;4;3;50150.0;0;0;32;135.0;46.0;92.0;65.0;61.0;11.0;2.0;5.0;2.0;7;5.0;0.0
1976;1;5;62061.0;0;1;12;641.0;7.0;84.0;0.0;30.0;38.0;3.0;10.0;4.0;7;6.0;0.0
1962;4;2;85696.0;0;0;88;714.0;76.0;395.0;116.0;0.0;12.0;1.0;4.0;6.0;9;1.0;0.0
1956;4;5;76542.0;0;0;91;794.0;73.0;573.0;0.0;29.0;14.0;1.0;4.0;8.0;10;2.0;0.0
1993;1;4;70515.0;0;0;12;420.0;0.0;452.0;182.0;64.0;140.0;1.0;6.0;6.0;4;2.0;0.0
1987;1;5;18227.0;1;0;21;1.0;2.0;7.0;4.0;3.0;11.0;1.0;0.0;1.0;2;8.0;0.0
1965;1;3;69139.0;0;1;23;86.0;12.0;75.0;33.0;15.0;6.0;1.0;4.0;1.0;5;4.0;0.0
1982;1;3;69109.0;0;0;10;823.0;25.0;459.0;124.0;29.0;95.0;1.0;6.0;6.0;7;4.0;0.0
1962;1;4;69627.0;0;1;35;231.0;146.6455714594779;215.0;171.0;30.0;53.0;2.0;8.0;2.0;11;5.0;0.0
1978;1;3;38136.0;1;0;69;8.0;15.0;27.0;0.0;20.0;33.0;2.0;3.0;1.0;2;8.0;0.0
1946;4;4;62159.0;0;0;68;182.0;17.0;259.0;77.0;70.0;29.0;1.0;6.0;2.0;10;4.0;0.0
1963;1;4;80695.0;0;0;85;557.0;129.0;820.2565973619579;193.0;37.0;18.0;1.0;5.0;8.0;5;2.0;0.0
1971;2;4;33316.0;1;1;34;79.0;1.0;31.0;4.0;4.0;12.0;3.0;2.0;1.0;4;6.0;0.0
1968;1;5;58554.0;1;1;55;368.0;24.0;68.0;38.0;0.0;88.0;6.0;8.0;2.0;6;7.0;0.0
1992;0;3;17256.0;1;0;10;6.0;4.0;14.0;8.0;8.0;22.0;2.0;2.0;1.0;2;8.0;0.0
1950;3;5;52203.0;0;0;36;488.0;21.0;238.0;56.0;108.0;28.0;1.0;8.0;7.0;11;6.0;0.0
1977;3;2;59601.0;0;1;14;691.0;7.0;69.0;0.0;7.0;23.0;4.0;2.0;2.0;7;8.0;0.0
1958;2;4;75154.0;0;1;79;543.0;10.0;205.0;160.0;143.0;82.0;1.0;6.0;3.0;6;3.0;0.0
1976;1;4;47025.0;0;1;52;254.0;7.0;108.0;20.0;0.0;26.0;3.0;6.0;3.0;5;6.0;0.0
1973;1;3;37971.0;1;0;97;5.0;4.0;10.0;2.0;2.0;7.0;1.0;1.0;0.0;3;8.0;0.0
1968;2;2;41335.0;1;0;24;112.0;19.0;21.0;16.0;14.0;5.0;3.0;4.0;1.0;4;7.0;0.0
1958;1;3;67267.0;0;1;0;134.0;11.0;59.0;15.0;2.0;30.0;1.0;3.0;2.0;5;2.0;0.0
1975;1;4;57338.0;0;1;96;143.0;6.0;52.0;11.0;8.0;17.0;2.0;4.0;1.0;5;5.0;0.0
1960;3;5;50523.0;1;1;89;51.0;4.0;24.0;4.0;7.0;1.0;2.0;2.0;0.0;4;6.0;0.0
1965;2;4;35791.0;2;1;94;27.0;0.0;5.0;0.0;0.0;3.0;2.0;1.0;0.0;3;8.0;0.0
1960;4;2;50611.0;0;1;98;459.0;0.0;24.0;6.0;0.0;4.0;6.0;4.0;5.0;7;6.0;0.0
1969;4;3;56242.0;0;1;72;689.0;8.0;167.0;11.0;8.0;88.0;5.0;8.0;4.0;11;6.0;0.0
1960;1;4;48904.0;0;1;1;283.0;10.0;38.0;0.0;13.0;27.0;4.0;7.0;2.0;4;8.0;0.0
1975;1;4;56243.0;1;2;26;347.0;0.0;35.0;4.0;3.0;7.0;6.0;4.0;2.0;8;5.0;0.0
1985;1;3;21355.0;1;0;5;5.0;13.0;14.0;0.0;5.0;31.0;2.0;2.0;1.0;2;6.0;0.0
1971;2;5;57420.0;0;1;22;280.0;0.0;18.0;0.0;0.0;24.0;3.0;5.0;1.0;6;7.0;0.0
1970;2;5;51606.0;0;1;39;187.0;5.0;65.0;26.0;20.0;14.0;2.0;4.0;2.0;6;5.0;0.0
1955;2;2;46390.0;0;1;56;95.0;14.0;64.0;2.0;9.0;38.0;1.0;4.0;2.0;3;7.0;0.0
1956;3;5;54342.0;1;1;74;84.0;10.0;34.0;11.0;10.0;28.0;4.0;3.0;1.0;4;6.0;0.0
1958;1;5;51606.0;1;1;87;19.0;4.0;12.0;2.0;2.0;6.0;1.0;1.0;0.0;3;5.0;0.0
1964;3;4;51606.0;1;1;49;5.0;1.0;9.0;2.0;0.0;4.0;1.0;1.0;0.0;2;7.0;0.0
1973;1;3;20895.0;1;0;24;18.0;3.0;17.0;3.0;0.0;4.0;1.0;2.0;0.0;3;9.0;0.0
1948;1;3;92344.0;0;0;9;992.0;24.0;694.0;51.0;19.0;119.0;0.0;5.0;10.0;5;1.0;0.0
1972;4;5;51606.0;1;0;17;25.0;1.0;13.0;0.0;0.0;3.0;1.0;1.0;0.0;3;7.0;0.0
1976;3;5;26907.0;1;1;10;9.0;1.0;7.0;0.0;3.0;2.0;2.0;1.0;0.0;3;7.0;0.0
1980;1;5;44964.0;1;1;35;19.0;1.0;17.0;2.0;0.0;2.0;1.0;1.0;0.0;3;8.0;0.0
1979;1;5;75507.0;0;0;56;709.0;93.0;374.0;104.0;80.0;80.0;1.0;8.0;6.0;6;3.0;0.0
1972;2;3;53761.0;1;1;7;158.0;0.0;76.0;13.0;7.0;71.0;6.0;4.0;4.0;3;5.0;0.0
1973;1;5;22682.0;1;0;51;10.0;14.0;29.0;4.0;2.0;36.0;3.0;2.0;1.0;4;4.0;0.0
1972;4;5;38887.0;1;0;17;25.0;1.0;13.0;0.0;0.0;3.0;1.0;1.0;0.0;3;7.0;0.0
1975;3;4;41658.0;1;1;30;8.0;4.0;12.0;15.0;4.0;29.0;2.0;1.0;1.0;2;4.0;0.0
1972;4;3;29791.0;1;0;21;14.0;0.0;6.0;0.0;0.0;0.0;2.0;2.0;0.0;3;5.0;0.0
1956;2;3;63915.0;0;2;2;622.0;7.0;115.0;30.0;0.0;15.0;2.0;6.0;3.0;12;5.0;0.0
1974;1;2;39996.0;1;1;85;11.0;0.0;3.0;0.0;0.0;1.0;1.0;1.0;0.0;2;6.0;0.0
1972;1;2;26759.0;1;0;65;25.0;3.0;16.0;8.0;5.0;2.0;2.0;2.0;1.0;3;6.0;0.0
1968;2;2;63841.0;0;1;64;635.0;15.0;100.0;20.0;7.0;131.0;1.0;9.0;3.0;9;6.0;0.0
1969;4;3;51039.0;1;1;11;100.0;64.0;79.0;65.0;0.0;109.0;2.0;6.0;2.0;4;7.0;0.0
1961;1;3;60544.0;1;1;92;201.0;2.0;43.0;3.0;5.0;35.0;4.0;5.0;1.0;5;6.0;0.0
1972;1;3;65685.0;0;1;54;642.0;14.0;49.0;0.0;7.0;57.0;1.0;9.0;2.0;9;5.0;0.0
1953;1;3;37716.0;0;1;4;97.0;1.0;41.0;6.0;2.0;41.0;2.0;4.0;1.0;3;7.0;0.0
1957;1;4;36864.0;0;1;53;204.0;5.0;39.0;17.0;0.0;89.0;3.0;5.0;2.0;4;8.0;0.0
1970;2;3;44511.0;1;0;39;513.0;7.0;133.0;46.0;14.0;14.0;6.0;8.0;4.0;8;8.0;0.0
1967;4;3;36947.0;1;1;49;88.0;3.0;21.0;4.0;1.0;29.0;4.0;3.0;0.0;4;9.0;0.0
1951;2;5;47352.0;0;1;70;172.0;12.0;112.0;8.0;0.0;15.0;4.0;6.0;1.0;5;7.0;0.0
1953;2;3;67087.0;0;1;40;329.0;35.0;222.0;130.0;35.0;43.0;2.0;7.0;5.0;8;4.0;0.0
1950;1;3;57045.0;0;1;40;296.0;13.0;104.0;11.0;13.0;17.0;3.0;4.0;2.0;9;3.0;0.0
1953;4;2;36957.0;1;1;43;100.0;2.0;16.0;2.0;1.0;31.0;4.0;3.0;2.0;2;9.0;0.0
1977;4;3;69389.0;0;1;17;422.0;7.0;238.0;69.0;46.0;15.0;1.0;7.0;2.0;12;4.0;0.0
1972;1;3;80134.0;1;0;40;1218.0;16.0;272.0;104.0;0.0;80.0;2.0;5.0;3.0;6;6.0;0.0
1969;2;3;43142.0;1;1;84;5.0;1.0;7.0;2.0;1.0;4.0;1.0;1.0;0.0;2;7.0;0.0
1944;1;3;80589.0;0;0;25;507.0;93.0;520.0;202.59642869944088;40.0;26.0;1.0;5.0;10.0;5;1.0;0.0
1990;1;4;34412.0;1;0;62;52.0;12.0;50.0;4.0;36.0;55.0;3.0;5.0;0.0;3;9.0;0.0
1979;1;4;57537.0;1;0;83;191.0;56.0;139.0;51.0;8.0;100.0;4.0;4.0;3.0;8;4.0;0.0
1966;0;5;22634.0;0;0;47;2.0;23.0;11.0;8.0;6.0;46.0;1.0;2.0;1.0;2;8.0;0.0
1948;1;5;51315.0;0;0;45;68.0;28.0;39.0;16.0;30.0;41.0;1.0;2.0;2.0;5;2.0;0.0
1972;1;3;36026.0;2;1;34;20.0;4.0;10.0;6.0;4.0;17.0;2.0;2.0;0.0;3;6.0;0.0
1973;1;3;24639.0;1;1;3;20.0;3.0;16.0;0.0;4.0;1.0;3.0;2.0;0.0;4;6.0;0.0
1972;4;5;34578.0;2;1;1;7.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;2;6.0;0.0
1972;3;4;65704.0;0;0;18;279.0;146.6455714594779;74.0;38.0;8.0;200.27102189365988;1.0;2.0;10.0;10;1.0;0.0
1966;1;4;63810.0;0;1;45;977.0;12.0;253.0;16.0;12.0;101.0;4.0;4.0;3.0;12;8.0;0.0
1969;4;5;54132.0;0;1;81;30.0;1.0;8.0;0.0;0.0;3.0;1.0;1.0;0.0;3;7.0;0.0
1959;1;3;18690.0;0;0;77;6.0;1.0;7.0;23.0;4.0;19.0;1.0;1.0;1.0;2;8.0;0.0
1970;1;3;28164.0;1;0;23;3.0;18.0;26.0;11.0;8.0;12.0;3.0;2.0;0.0;4;7.0;0.0
1974;4;3;34596.0;1;0;48;14.0;0.0;2.0;0.0;0.0;7.0;1.0;1.0;0.0;2;8.0;0.0
1972;4;3;43269.0;1;0;61;10.0;1.0;7.0;0.0;0.0;1.0;1.0;1.0;0.0;2;8.0;0.0
1958;3;4;38741.0;1;1;60;7.0;10.0;17.0;8.0;6.0;13.0;2.0;2.0;0.0;3;7.0;0.0
1972;1;4;31907.0;0;0;75;33.0;87.0;64.0;175.0;16.0;74.0;1.0;6.0;1.0;6;7.0;0.0
1983;2;3;27100.0;1;0;64;12.0;0.0;13.0;2.0;0.0;10.0;1.0;1.0;0.0;3;7.0;0.0
1973;3;2;31163.0;1;0;54;2.0;3.0;10.0;11.0;2.0;10.0;1.0;1.0;0.0;3;6.0;0.0
1985;1;3;92533.0;0;0;84;693.0;21.0;118.0;110.0;147.0;42.0;1.0;6.0;5.0;11;2.0;0.0
1973;1;4;34853.0;1;1;75;9.0;3.0;15.0;2.0;3.0;2.0;2.0;2.0;0.0;3;6.0;0.0
1967;1;2;70844.0;1;1;16;129.0;26.0;67.0;3.0;67.0;2.0;5.0;6.0;1.0;5;7.0;0.0
1979;3;3;31086.0;1;1;79;16.0;2.0;11.0;3.0;0.0;16.0;2.0;1.0;1.0;2;8.0;0.0
1961;1;3;60544.0;1;1;92;201.0;2.0;43.0;3.0;5.0;35.0;4.0;5.0;1.0;5;6.0;0.0
1986;3;5;20491.0;0;0;16;5.0;4.0;5.0;4.0;2.0;10.0;1.0;0.0;1.0;2;7.0;0.0
1964;1;3;42523.0;0;0;96;14.0;36.0;11.0;3.0;26.0;35.0;1.0;1.0;1.0;4;2.0;0.0
1983;1;3;39922.0;1;0;30;29.0;12.0;59.0;19.0;1.0;36.0;2.0;3.0;0.0;4;8.0;0.0
1952;1;5;33402.0;1;1;60;26.0;2.0;19.0;10.0;5.0;8.0;3.0;2.0;1.0;3;8.0;0.0
1949;2;3;36408.0;1;1;11;9.0;1.0;4.0;3.0;2.0;3.0;1.0;1.0;0.0;2;6.0;0.0
1979;1;5;21645.0;1;0;75;14.0;0.0;23.0;4.0;5.0;19.0;3.0;3.0;0.0;3;9.0;0.0
1948;2;6;78427.0;0;0;36;972.0;19.0;595.0;180.0;26.0;138.0;3.0;3.0;7.0;10;3.0;0.0
1946;1;5;82657.0;0;0;71;966.0;146.6455714594779;672.0;202.59642869944088;105.0;126.0;1.0;7.0;5.0;10;4.0;0.0
1958;1;3;51876.0;0;0;88;99.0;27.0;102.0;28.0;48.0;6.0;1.0;2.0;2.0;8;1.0;0.0
1971;3;3;78041.0;0;0;93;482.0;35.0;553.0;72.0;150.299786191687;17.0;1.0;4.0;4.0;9;2.0;0.0
1957;1;3;52852.0;0;1;93;714.0;8.0;99.0;11.0;0.0;47.0;4.0;10.0;7.0;5;8.0;0.0
1982;4;5;70038.0;0;0;54;587.0;54.0;348.0;71.0;54.0;130.0;1.0;4.0;4.0;8;2.0;0.0
1973;3;5;69401.0;0;1;41;399.0;27.0;159.0;58.0;8.0;39.0;4.0;4.0;4.0;5;2.0;0.0
1972;1;5;46053.0;1;0;46;56.0;10.0;92.0;19.0;7.0;25.0;3.0;3.0;2.0;4;5.0;0.0
1965;1;3;77343.0;0;0;28;227.0;146.6455714594779;573.0;98.0;54.0;31.0;1.0;3.0;4.0;9;1.0;0.0
1953;1;4;73892.0;0;0;40;703.0;102.0;601.0;0.0;58.0;43.0;1.0;3.0;10.910125224068649;8;1.0;0.0
1967;4;4;40304.0;1;0;82;37.0;0.0;17.0;0.0;0.0;3.0;1.0;2.0;0.0;3;7.0;0.0
1965;4;5;32727.0;0;0;38;167.0;13.0;180.0;86.0;13.0;70.0;2.0;7.0;3.0;5;8.0;0.0
1969;1;5;68695.0;0;0;3;458.0;81.0;356.0;106.0;50.0;40.0;1.0;4.0;4.0;7;2.0;0.0
1971;1;2;43300.0;0;1;87;91.0;3.0;52.0;2.0;1.0;31.0;3.0;4.0;0.0;4;8.0;0.0
1972;1;5;26290.0;1;1;49;15.0;8.0;16.0;11.0;5.0;22.0;4.0;2.0;0.0;4;6.0;0.0
1970;1;4;93790.0;0;0;16;1302.0;68.0;731.0;89.0;114.0;45.0;0.0;6.0;7.0;12;2.0;0.0
1974;4;3;38410.0;0;0;65;153.0;64.0;123.0;116.0;64.0;14.0;2.0;5.0;2.0;9;6.0;0.0
1950;2;6;64866.0;0;1;9;508.0;5.0;21.0;7.0;5.0;10.0;4.0;7.0;3.0;7;5.0;0.0
1959;1;5;57957.0;0;1;24;290.0;59.0;177.0;77.0;5.0;29.0;6.674673391341949;4.0;6.0;8;3.0;0.29499006712069265
1955;4;5;46015.0;1;1;25;38.0;0.0;2.0;0.0;0.0;6.0;1.0;1.0;0.0;3;7.0;0.0
1978;1;5;16531.0;1;0;43;2.0;13.0;6.0;7.0;5.0;11.0;3.0;3.0;0.0;3;7.0;0.0
1986;2;3;28072.0;1;0;10;30.0;0.0;10.0;2.0;0.0;5.0;1.0;1.0;0.0;3;7.0;0.0
1963;2;2;49476.0;0;1;29;386.0;23.0;95.0;54.0;41.0;196.0;4.0;2.0;10.910125224068649;5;2.0;0.0
1953;1;3;50725.0;0;1;45;443.0;10.0;75.0;0.0;10.0;48.0;4.0;8.0;1.0;8;8.0;0.0
1952;1;5;83844.0;0;0;57;901.0;31.0;345.0;75.0;31.0;191.0;1.0;4.0;4.0;11;1.0;0.0
1950;4;3;41145.0;1;1;20;9.0;0.0;3.0;0.0;0.0;1.0;1.0;0.0;0.0;3;3.0;0.0
1970;1;5;67419.0;0;1;29;846.0;84.0;352.0;91.0;56.0;42.0;4.0;9.0;4.0;8;5.0;0.0
1970;3;3;23162.0;1;1;82;8.0;3.0;9.0;19.0;4.0;22.0;3.0;1.0;1.0;3;6.0;0.0
1977;1;3;34380.0;1;0;68;72.0;7.0;58.0;13.0;1.0;24.0;4.0;4.0;1.0;3;8.0;0.0
1966;1;4;34704.0;0;1;65;29.0;0.0;5.0;0.0;1.0;5.0;1.0;1.0;0.0;3;5.0;0.0
1969;4;3;94871.0;0;2;99;169.0;24.0;553.0;188.0;0.0;144.0;1.0;8.0;5.0;4;7.0;0.0
1958;1;3;65148.0;0;1;9;460.0;35.0;422.0;33.0;12.0;153.0;2.0;6.0;6.0;7;4.0;0.0
1954;1;5;39898.0;0;1;20;69.0;8.0;26.0;12.0;7.0;12.0;2.0;3.0;0.0;4;7.0;0.0
1956;2;4;64857.0;0;0;78;556.0;14.0;717.0;202.59642869944088;0.0;43.0;1.0;7.0;5.0;10;4.0;0.0
1970;4;3;59892.0;0;1;26;73.0;0.0;13.0;0.0;1.0;0.0;1.0;2.0;1.0;3;3.0;0.0
1987;2;4;41020.0;0;0;68;112.0;1.0;54.0;7.0;7.0;36.0;1.0;3.0;2.0;4;3.0;0.0
1961;4;3;57072.0;0;1;79;944.0;0.0;60.0;0.0;0.0;30.0;2.0;7.0;5.0;13;5.0;0.0
1979;1;4;60474.0;0;1;25;265.0;146.6455714594779;303.0;202.59642869944088;9.0;170.0;6.674673391341949;10.0;2.0;12;7.0;0.0
1960;1;5;62807.0;0;1;83;526.0;28.0;135.0;10.0;21.0;99.0;3.0;5.0;3.0;12;5.0;0.0
1981;3;5;19414.0;1;0;32;2.0;3.0;12.0;3.0;5.0;7.0;1.0;1.0;0.0;3;8.0;0.0
1980;1;3;19107.0;1;0;49;2.0;4.0;9.0;10.0;5.0;16.0;2.0;1.0;0.0;3;7.0;0.0
1976;3;5;75484.0;0;1;50;378.0;97.0;259.0;197.0;150.299786191687;34.0;2.0;7.0;3.0;6;4.0;0.0
1976;2;4;70379.0;0;1;84;553.0;25.0;142.0;65.0;67.0;8.0;3.0;6.0;3.0;13;4.0;0.0
1970;2;5;79419.0;0;0;96;751.0;127.0;687.0;20.0;15.0;31.0;1.0;4.0;6.0;4;2.0;0.0
1946;4;5;64014.0;2;1;56;406.0;0.0;30.0;0.0;0.0;8.0;6.674673391341949;8.0;2.0;5;7.0;0.0
1955;1;3;76998.0;0;1;85;1314.5179221227115;89.0;161.0;69.0;35.0;107.0;2.0;11.0;8.0;8;6.0;0.0
1972;2;5;49854.0;1;0;63;123.0;17.0;171.0;39.0;0.0;30.0;5.0;6.0;2.0;5;6.0;0.0
1950;4;2;42873.0;1;1;11;209.0;0.0;40.0;3.0;2.0;15.0;4.0;6.0;1.0;4;8.0;0.0
1988;1;5;87679.0;0;0;62;1259.0;146.6455714594779;815.0;97.0;148.0;33.0;1.0;7.0;10.910125224068649;10;4.0;0.0
1978;1;5;57867.0;1;0;48;344.0;35.0;178.0;15.0;23.0;17.0;6.674673391341949;7.0;2.0;9;6.0;0.0
1990;1;3;35765.0;1;0;86;22.0;3.0;30.0;0.0;5.0;15.0;2.0;2.0;0.0;4;6.0;0.0
1959;1;3;65492.0;0;0;73;247.0;146.6455714594779;295.0;202.59642869944088;85.0;47.0;2.0;4.0;7.0;13;2.0;0.0
1977;1;2;32952.0;1;0;36;38.0;0.0;12.0;3.0;1.0;1.0;1.0;2.0;0.0;3;7.0;0.0
1969;4;5;53374.0;0;1;34;896.0;10.0;101.0;13.0;10.0;34.0;6.0;4.0;2.0;9;9.0;0.0
1959;1;5;71706.0;0;1;16;931.0;56.0;253.0;91.0;98.0;14.0;4.0;9.0;5.0;7;5.0;0.0
1988;1;3;68487.0;0;0;48;758.0;12.0;385.0;33.0;89.0;89.0;1.0;9.0;7.0;13;4.0;0.0
1975;2;5;53253.0;1;1;61;216.0;9.0;57.0;20.0;9.0;125.0;6.674673391341949;4.0;3.0;5;5.0;0.0
1973;3;2;31163.0;1;0;54;2.0;3.0;10.0;11.0;2.0;10.0;1.0;1.0;0.0;3;6.0;0.0
1977;1;3;42014.0;1;0;56;244.0;15.0;108.0;4.0;15.0;50.0;6.0;7.0;1.0;6;8.0;0.0
1955;4;4;49667.0;0;0;35;1181.0;26.0;120.0;17.0;13.0;39.0;2.0;5.0;10.0;5;8.0;0.0
1974;2;3;63206.0;0;0;65;750.0;8.0;125.0;11.0;8.0;26.0;1.0;4.0;3.0;6;2.0;0.0
1975;3;5;46772.0;0;1;88;350.0;104.0;189.0;197.0;150.299786191687;57.0;6.0;11.0;8.0;5;8.0;0.0
1971;4;3;78931.0;0;0;19;331.0;146.6455714594779;170.0;58.0;150.299786191687;35.0;1.0;2.0;8.0;13;1.0;0.0
1958;1;5;53977.0;0;1;21;620.0;16.0;165.0;0.0;24.0;82.0;5.0;5.0;5.0;12;5.0;0.0
1988;1;3;84219.0;0;0;27;434.0;137.0;400.0;45.0;137.0;45.0;1.0;3.0;4.0;10;1.0;0.0
1975;2;4;46098.0;1;1;86;57.0;0.0;27.0;0.0;0.0;36.0;4.0;3.0;2.0;2;8.0;0.0
1965;1;3;73538.0;0;1;92;811.0;76.0;428.0;99.0;137.0;107.0;3.0;10.0;4.0;9;7.0;0.0
1986;1;3;79529.0;0;0;1;423.0;42.0;706.0;73.0;150.299786191687;197.0;1.0;4.0;8.0;9;2.0;0.0
1977;3;5;20981.0;0;0;14;2.0;12.0;10.0;6.0;13.0;30.0;1.0;3.0;1.0;2;8.0;0.0
1980;1;4;51766.0;1;0;74;60.0;51.0;87.0;6.0;20.0;51.0;2.0;4.0;2.0;4;5.0;0.0
1962;1;3;55759.0;0;1;84;675.0;0.0;85.0;10.0;7.0;77.0;5.0;10.0;3.0;8;8.0;0.0
1978;1;3;33039.0;1;0;4;30.0;8.0;12.0;8.0;8.0;12.0;1.0;2.0;0.0;4;5.0;0.0
1972;2;3;37787.0;1;0;50;40.0;1.0;40.0;4.0;3.0;18.0;1.0;3.0;0.0;3;8.0;0.0
1970;1;4;27242.0;1;0;2;3.0;17.0;26.0;20.0;1.0;39.0;2.0;2.0;0.0;3;9.0;0.0
1983;4;4;87188.0;0;0;73;910.0;111.0;724.0;49.0;74.0;55.0;1.0;10.0;2.0;6;3.0;0.0
1971;1;5;69930.0;0;0;21;252.0;98.0;820.2565973619579;202.59642869944088;70.0;196.0;1.0;4.0;5.0;12;3.0;0.0
1976;1;4;37697.0;1;0;82;34.0;6.0;21.0;11.0;4.0;8.0;1.0;2.0;1.0;3;6.0;0.0
1973;4;3;37401.0;1;0;14;19.0;3.0;19.0;3.0;1.0;3.0;2.0;2.0;0.0;3;7.0;0.0
1973;1;4;3502.0;1;0;56;2.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0;12.366082379114737;0.0
1948;4;6;82032.0;0;0;54;332.0;146.6455714594779;377.0;149.0;125.0;57.0;0.0;4.0;6.0;7;1.0;0.0
1958;1;5;28087.0;1;1;77;53.0;8.0;17.0;13.0;0.0;21.0;3.0;2.0;2.0;2;7.0;0.0
1987;4;4;74004.0;0;0;5;784.0;48.0;560.0;42.0;150.299786191687;48.0;1.0;4.0;6.0;4;3.0;0.0
1960;1;5;19740.0;0;1;65;7.0;11.0;3.0;10.0;4.0;20.0;2.0;1.0;1.0;3;5.0;0.0
